step right
clap
step left
twist
step left
clap
step right
twist
step forward
step back
step back
step forward
step right
step left
step left
step right
step right
clap
step left
twist
step left
clap
step right
twist
step forward
step back
step back
step forward
step right
step left
step left
step right
